작성월	지역코드	지역명	상권코드	상권명	총건물수	1층생활시설수	2층생활시설수	문화집회시설수	종교시설수	판매시설수	의료시설수	아동노인복지시설수	수련시설수	운동시설수	숙박시설수	여가및오락시설수	총가스사용량	상업용가스사용량	총전기사용량	month	year
2023-10-01	11170	용산구	9157	용산 전자상가_4	80.0	21.0	30.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	41899	35428	140.37	10	2023
2023-11-01	11170	용산구	9157	용산 전자상가_4	80.0	21.0	30.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	92603	62763	145.043	11	2023
2023-12-01	11170	용산구	9157	용산 전자상가_4	81.0	21.0	31.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	162166	99910	174.234	12	2023
2024-02-01	11170	용산구	9157	용산 전자상가_4	81.0	21.0	31.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	148654	93109	198.206	2	2024
2024-04-01	11170	용산구	9157	용산 전자상가_4	82.0	21.0	31.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	64734	51386	148.995	4	2024
2024-05-01	11170	용산구	9157	용산 전자상가_4	82.0	21.0	31.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	59041	39209	133.204	5	2024
2024-06-01	11170	용산구	9157	용산 전자상가_4	80.0	20.0	30.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	78483	33794	157.871	6	2024
2024-07-01	11170	용산구	9157	용산 전자상가_4	80.0	20.0	30.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	82295	31367	191.541	7	2024
2024-09-01	11170	용산구	9157	용산 전자상가_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	9	2024
2024-10-01	11170	용산구	9157	용산 전자상가_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	10	2024
2022-07-01	11170	용산구	9158	용산 전자상가_5	261.0	92.0	79.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	400277	216246	823.407	7	2022
2022-08-01	11170	용산구	9158	용산 전자상가_5	261.0	92.0	79.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	341474	184681	845.627	8	2022
2022-10-01	11170	용산구	9158	용산 전자상가_5	261.0	92.0	79.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	175415	136562	557.151	10	2022
2022-11-01	11170	용산구	9158	용산 전자상가_5	261.0	92.0	79.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	255095	196342	611.609	11	2022
2023-01-01	11170	용산구	9158	용산 전자상가_5	261.0	91.0	79.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	656056	464241	996.626	1	2023
2023-03-01	11170	용산구	9158	용산 전자상가_5	261.0	91.0	79.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	280344	208530	703.51	3	2023
2023-03-01	11170	용산구	9158	용산 전자상가_5	261.0	91.0	78.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	195741	148881	562.934	3	2023
2023-03-01	11170	용산구	9158	용산 전자상가_5	261.0	91.0	79.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	156740	123976	539.146	3	2023
2023-06-01	11170	용산구	9158	용산 전자상가_5	261.0	91.0	79.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	238502	141646	662.199	6	2023
2023-07-01	11170	용산구	9158	용산 전자상가_5	261.0	91.0	79.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	382754	183198	828.451	7	2023
2023-09-01	11170	용산구	9158	용산 전자상가_5	16.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5196	848	556.952	9	2023
2023-10-01	11170	용산구	9158	용산 전자상가_5	261.0	91.0	79.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	125128	109479	500.407	10	2023
2023-12-01	11170	용산구	9158	용산 전자상가_5	262.0	91.0	79.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	600694	406230	897.395	12	2023
2024-02-01	11170	용산구	9158	용산 전자상가_5	262.0	91.0	78.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	500825	354170	858.252	2	2024
2024-03-01	11170	용산구	9158	용산 전자상가_5	262.0	91.0	78.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	382211	268663	707.936	3	2024
2024-06-01	11170	용산구	9158	용산 전자상가_5	262.0	92.0	79.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	228791	141893	612.103	6	2024
2024-07-01	11170	용산구	9158	용산 전자상가_5	262.0	92.0	79.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	367758	194688	738.388	7	2024
2024-09-01	11170	용산구	9158	용산 전자상가_5	14.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3152	673	580.766	9	2024
2024-10-01	11170	용산구	9158	용산 전자상가_5	14.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5732	1939	335.267	10	2024
2022-07-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	28734	28734	78.811	7	2022
2022-10-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	36415	36415	71.641	10	2022
2022-11-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	38563	38563	64.943	11	2022
2022-12-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	66645	66645	66.619	12	2022
2023-01-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	52035	52035	91.312	1	2023
2023-01-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	58707	58707	99.083	1	2023
2023-03-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	32514	32514	65.22	3	2023
2023-03-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	43962	43962	74.098	3	2023
2023-06-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	28829	28829	74.328	6	2023
2023-08-01	11170	용산구	9159	용산구청	8.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1209394	1209394	729.41	8	2023
2023-09-01	11170	용산구	9159	용산구청	8.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	954935	954935	653.358	9	2023
2023-10-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	29440	29440	70.427	10	2023
2023-11-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	39134	39134	52.369	11	2023
2023-12-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	55579	55579	62.164	12	2023
2024-02-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	52539	52539	81.785	2	2024
2024-03-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	47893	47893	66.042	3	2024
2024-04-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	40112	40112	59.979	4	2024
2024-05-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	29686	29686	52.338	5	2024
2024-06-01	11170	용산구	9159	용산구청	34.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	24976	24976	59.18	6	2024
2024-09-01	11170	용산구	9159	용산구청	6.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1059405	1059405	697.659	9	2024
2024-10-01	11170	용산구	9159	용산구청	6.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	739622	739622	591.917	10	2024
2022-07-01	11170	용산구	9160	이태원역	266.0	75.0	70.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	887874	477652	1961.757	7	2022
2022-10-01	11170	용산구	9160	이태원역	267.0	73.0	72.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	761502	577576	1494.525	10	2022
2022-10-01	11170	용산구	9160	이태원역	267.0	73.0	72.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	761502	577576	1494.525	10	2022
2022-11-01	11170	용산구	9160	이태원역	267.0	73.0	72.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	635440	468630	1176.444	11	2022
2022-12-01	11170	용산구	9160	이태원역	266.0	72.0	72.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	1274170	754101	1493.86	12	2022
2023-01-01	11170	용산구	9160	이태원역	264.0	72.0	73.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	1327179	841521	1829.331	1	2023
2023-01-01	11170	용산구	9160	이태원역	264.0	71.0	74.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	1145502	769217	1718.322	1	2023
2023-03-01	11170	용산구	9160	이태원역	260.0	68.0	74.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	747107	604581	1298.743	3	2023
2023-03-01	11170	용산구	9160	이태원역	260.0	68.0	74.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	825798	610101	1399.22	3	2023
2023-03-01	11170	용산구	9160	이태원역	263.0	70.0	74.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	949163	696265	1342.853	3	2023
2023-06-01	11170	용산구	9160	이태원역	261.0	68.0	75.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	910523	557611	1712.56	6	2023
2023-07-01	11170	용산구	9160	이태원역	261.0	68.0	75.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	959619	519937	2040.656	7	2023
2023-08-01	11170	용산구	9160	이태원역	470.0	33.0	24.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	53829	52809	166.916	8	2023
2023-09-01	11170	용산구	9160	이태원역	470.0	33.0	24.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	46107	45301	152.981	9	2023
2023-11-01	11170	용산구	9160	이태원역	258.0	65.0	77.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	738497	682439	1291.932	11	2023
2023-12-01	11170	용산구	9160	이태원역	258.0	64.0	78.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	990019	919186	1474.637	12	2023
2024-01-01	11170	용산구	9160	이태원역	258.0	64.0	78.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	1114786	1028136	1701.27	1	2024
2024-02-01	11170	용산구	9160	이태원역	258.0	64.0	78.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	1043819	982113	1612.364	2	2024
2024-03-01	11170	용산구	9160	이태원역	258.0	64.0	78.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	895311	852458	1362.114	3	2024
2024-05-01	11170	용산구	9160	이태원역	258.0	64.0	78.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	717264	654945	1290.544	5	2024
2024-07-01	11170	용산구	9160	이태원역	258.0	64.0	79.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	727201	618558	1804.112	7	2024
2024-09-01	11170	용산구	9160	이태원역	425.0	26.0	20.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	20567	20567	96.199	9	2024
2024-10-01	11170	용산구	9160	이태원역	425.0	26.0	20.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	24474	24474	64.027	10	2024
2022-07-01	11170	용산구	9161	한남오거리	75.0	22.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	227570	222854	800.662	7	2022
2022-08-01	11170	용산구	9161	한남오거리	74.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211547	206686	913.477	8	2022
2022-10-01	11170	용산구	9161	한남오거리	74.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252046	246032	622.535	10	2022
2022-10-01	11170	용산구	9161	한남오거리	74.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252046	246032	622.535	10	2022
2023-01-01	11170	용산구	9161	한남오거리	74.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	407470	366288	824.289	1	2023
2023-01-01	11170	용산구	9161	한남오거리	74.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420360	348286	886.52	1	2023
2023-03-01	11170	용산구	9161	한남오거리	74.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	350356	325306	620.777	3	2023
2023-03-01	11170	용산구	9161	한남오거리	74.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320220	317069	565.534	3	2023
2023-03-01	11170	용산구	9161	한남오거리	74.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296237	291022	547.074	3	2023
2023-06-01	11170	용산구	9161	한남오거리	74.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	315196	311398	682.343	6	2023
2023-09-01	11170	용산구	9161	한남오거리	61.0	4.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77937	5147	193.169	9	2023
2023-10-01	11170	용산구	9161	한남오거리	74.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307471	302840	647.531	10	2023
2023-12-01	11170	용산구	9161	한남오거리	74.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	381079	331132	731.072	12	2023
2024-01-01	11170	용산구	9161	한남오거리	74.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	482818	427309	879.331	1	2024
2024-03-01	11170	용산구	9161	한남오거리	74.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	417363	390515	675.975	3	2024
2024-05-01	11170	용산구	9161	한남오거리	75.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261793	254355	639.545	5	2024
2024-06-01	11170	용산구	9161	한남오거리	75.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	362547	358575	736.236	6	2024
2024-07-01	11170	용산구	9161	한남오거리	75.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	275075	271401	886.566	7	2024
2024-08-01	11170	용산구	9161	한남오거리	75.0	21.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	286063	284087	1098.717	8	2024
2024-09-01	11170	용산구	9161	한남오거리	55.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86938	4691	188.908	9	2024
2022-07-01	11200	성동구	9261	왕십리역_1	90.0	22.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160797	126659	435.608	7	2022
2022-11-01	11200	성동구	9261	왕십리역_1	87.0	22.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270316	183215	321.703	11	2022
2022-12-01	11200	성동구	9261	왕십리역_1	85.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	514475	278134	350.508	12	2022
2023-01-01	11200	성동구	9261	왕십리역_1	85.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	511516	250718	520.398	1	2023
2023-01-01	11200	성동구	9261	왕십리역_1	85.0	22.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	486424	275623	474.015	1	2023
2023-03-01	11200	성동구	9261	왕십리역_1	83.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	362772	218751	368.881	3	2023
2023-03-01	11200	성동구	9261	왕십리역_1	83.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208053	151536	301.244	3	2023
2023-03-01	11200	성동구	9261	왕십리역_1	83.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	257844	179799	324.567	3	2023
2023-06-01	11200	성동구	9261	왕십리역_1	83.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171111	136701	364.817	6	2023
2023-07-01	11200	성동구	9261	왕십리역_1	83.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150041	120244	435.474	7	2023
2023-08-01	11200	성동구	9261	왕십리역_1	68.0	13.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69375	69375	380.994	8	2023
2023-09-01	11200	성동구	9261	왕십리역_1	68.0	13.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59776	59776	369.129	9	2023
2023-12-01	11200	성동구	9261	왕십리역_1	84.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	457846	257700	388.052	12	2023
2024-01-01	11200	성동구	9261	왕십리역_1	84.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	554887	295510	477.856	1	2024
2024-03-01	11200	성동구	9261	왕십리역_1	84.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	433897	253029	369.866	3	2024
2024-04-01	11200	성동구	9261	왕십리역_1	84.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	301028	223939	356.867	4	2024
2024-05-01	11200	성동구	9261	왕십리역_1	84.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251392	200370	334.031	5	2024
2024-06-01	11200	성동구	9261	왕십리역_1	84.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179704	148417	373.968	6	2024
2024-07-01	11200	성동구	9261	왕십리역_1	84.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196968	162192	476.65	7	2024
2024-08-01	11200	성동구	9261	왕십리역_1	84.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	188555	161941	569.277	8	2024
2024-10-01	11200	성동구	9261	왕십리역_1	62.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61704	61704	287.326	10	2024
2022-07-01	11200	성동구	9262	왕십리역_2	100.0	10.0	16.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	259905	201970	792.768	7	2022
2022-10-01	11200	성동구	9262	왕십리역_2	101.0	10.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	391412	306238	567.459	10	2022
2022-10-01	11200	성동구	9262	왕십리역_2	101.0	10.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	391412	306238	567.459	10	2022
2022-11-01	11200	성동구	9262	왕십리역_2	101.0	10.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	505540	385184	541.137	11	2022
2022-12-01	11200	성동구	9262	왕십리역_2	101.0	10.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	896389	653998	732.854	12	2022
2023-01-01	11200	성동구	9262	왕십리역_2	101.0	10.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	883222	643749	910.912	1	2023
2023-01-01	11200	성동구	9262	왕십리역_2	101.0	10.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	831261	573684	810.802	1	2023
2023-03-01	11200	성동구	9262	왕십리역_2	101.0	10.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	353235	262523	527.783	3	2023
2023-03-01	11200	성동구	9262	왕십리역_2	101.0	10.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	439626	326329	535.789	3	2023
2023-03-01	11200	성동구	9262	왕십리역_2	101.0	10.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	623990	456285	599.469	3	2023
2023-06-01	11200	성동구	9262	왕십리역_2	101.0	10.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	250778	182052	631.68	6	2023
2023-07-01	11200	성동구	9262	왕십리역_2	101.0	10.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	228334	167260	783.48	7	2023
2023-08-01	11200	성동구	9262	왕십리역_2	28.0	16.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106568	9158	159.142	8	2023
2023-09-01	11200	성동구	9262	왕십리역_2	28.0	16.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101427	6123	146.512	9	2023
2023-10-01	11200	성동구	9262	왕십리역_2	101.0	10.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	336876	255132	575.651	10	2023
2023-11-01	11200	성동구	9262	왕십리역_2	101.0	10.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	519609	378041	553.111	11	2023
2023-12-01	11200	성동구	9262	왕십리역_2	101.0	10.0	18.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	761184	543644	709.762	12	2023
2024-01-01	11200	성동구	9262	왕십리역_2	101.0	10.0	18.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	882843	599716	859.581	1	2024
2024-03-01	11200	성동구	9262	왕십리역_2	101.0	10.0	19.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	691630	468543	649.213	3	2024
2024-04-01	11200	성동구	9262	왕십리역_2	101.0	10.0	19.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	434497	332338	562.494	4	2024
2024-05-01	11200	성동구	9262	왕십리역_2	101.0	10.0	19.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	322995	237250	526.745	5	2024
2024-06-01	11200	성동구	9262	왕십리역_2	101.0	10.0	19.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	253337	187816	624.02	6	2024
2024-07-01	11200	성동구	9262	왕십리역_2	101.0	10.0	19.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	252934	190836	767.795	7	2024
2024-09-01	11200	성동구	9262	왕십리역_2	26.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6006	5379	118.395	9	2024
2024-10-01	11200	성동구	9262	왕십리역_2	26.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7519	6443	84.459	10	2024
2022-07-01	11200	성동구	9263	장안평 중고차시장골목	74.0	15.0	13.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	423428	83216	1811.382	7	2022
2022-08-01	11200	성동구	9263	장안평 중고차시장골목	74.0	15.0	13.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	448707	90241	1975.032	8	2022
2022-10-01	11200	성동구	9263	장안평 중고차시장골목	74.0	15.0	12.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	284100	67480	1368.574	10	2022
